company,job_title,location,salary,company_size,company_founded,company_type,company_industry,company_sector,company_revenue,job_description
Modis3.4 ★,Business Analyst,Perth,,10000+ Employees,2022,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,"Have you ever considered a challenging, exciting and progressive career working for one of the most certified tech consultancies in Australia? Who We Are Akkodis, we thrive on solving complex problems and building a smarter future; we power digital transformation and accelerate innovation with our cross-industry technology and digital engineering consulting, talent services and skilling. We're passionate about our work and committed to creating and implementing cutting-edge solutions that drive industry progress. Our culture is built on honesty, respect, fairness and inclusion, and we're looking for innovative and talented individuals who share these values to join us on this journey. The Role Participating in projects being managed as incremental, iterative and adaptive (Agile) or predictive plan driven the Akkodis consulting Business Analyst role focuses on ensuring client value is delivered for assignments. This Business Analyst is leveraging past business analysis experiences to recognise and support stakeholder change journey required. This Business Analyst role is seeking to develop within an organisation providing consultancy services and build their breadth and/or specialisms within industry domains, types of delivery assignments, or techniques and methods used. Responsibilities Undertake business analysis as part of a project delivery team or individual consulting assignment across range of industry and clients. Investigate business situations where there is some complexity and ambiguity. Adopt holistic view to identify and analyse problems and opportunities. Engage and collaborate with stakeholders. Conduct analysis and identifies recommendations for improvements. Follow agreed standards, applying appropriate techniques to elicit and document requirements to appropriate level. Demonstrate good stakeholder management skills and provides constructive challenge to stakeholders as required. Demonstrate business analysis competencies and Agile mindset. Help develop and enhance customer and stakeholder relationships. Skills & Experience Required Between 3 - 5 years' experience undertaking Business Analyst roles delivering outcomes. Has awareness of project management delivery styles and where/how it applies to business analysis delivery. Ability to select appropriate requirements and engagement technique/s based on the nature of the assignment. Experience in defining and managing scope, requirements definition and prioritisation activities for small-scale changes and assists with more complex change initiatives. Ability to model current and desired scenarios to facilitate understanding and decision making. Ability to analyse and design business processes to identify alternative solutions to exploit new technologies and automation. Experience creating acceptance criteria related to requirements, features and user stories. Experience in applying standard data modelling and design techniques, based upon a detailed understanding of requirements. Sound documentation and communication skills. Desirable Experience in participating in managing change activities. Ability to translate concepts into outputs and prototypes and captures user feedback to improve designs. Capability in dealing with problems and issues, managing resolutions, corrective actions, lessons learned and the collection and dissemination of relevant information. Participation in study groups and/or courses to gain understanding of BABOK®, Agile, Design Thinking, Business Data Analytics and Product Ownership Analysis Certifications Professional recognition of your Business Analysis competency via certification (not training course), e.g. IIBA Certification of Capability in Business Analysis™ (CCBA®), ACS Certified Technologist, BCS International Diploma in Business Analysis, or equivalent. Talented, committed, can-do individuals have always been the cornerstone of our dynamic organisation. If you have what it takes to thrive in this role and want to know more, please reach out to Shivani at shivani.singh@akkodisgroup.com Why Work for Us? Joining Akkodis means being part of a dynamic community of engineers that's at the forefront of tech innovation. You'll have the opportunity to work with cutting-edge technologies: Whether your interests lie in systems engineering, software development, data platforms or any other tech discipline, we have a role that will suit you. You'll get to collaborate with talented expert colleagues from around the world who share your enthusiasm and passion for technology. We offer a flexible and supportive work environment, and we're committed to helping you grow and achieve your career goals. If you want to make a real difference, Akkodis is the place for you. Akkodis is a commercial brand under which both AKKA and Modis entities operate. ""Akkodis is an Equal Opportunity employer, committed to all forms of workforce inclusion. We actively invite and encourage applications by candidates from diverse backgrounds"".Show moreReport"
Wabtec3.7 ★,"HR Business Partner - Digital Intelligence, ANZ",Perth,"$114,018",10000+ Employees,1869,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),"Wabtec Corporation is a leading global provider of equipment, systems, digital solutions and value-added services for freight and transit rail. Drawing on nearly four centuries of collective experience across Wabtec, GE Transportation and Faiveley Transport, the company has unmatched digital expertise, technological innovation, and world-class manufacturing and services, enabling the digital-rail-and-transit ecosystems. Wabtec is focused on performance that drives progress, creating transportation solutions that move and improve the world. Wabtec has approximately 27,000 employees in facilities throughout the world. Visit the company’s new website at: http://www.WabtecCorp.com.  It’s not just about your career… or your job title…it’s about who you are and the impact you are going to make on the world. Do you want to go into uncharted waters…do things that haven’t been done to make yours and someone else's life better? Wabtec has been doing that for decades and we will continue to do so! Through our people, leadership development, services, technology and scale, Wabtec delivers better outcomes for global customers by speaking the language of industry. We are offering you: Permanent full-time position Generous bonus plan Discounted health insurance with Medibank Novated Leasing available Discounts with Avis, Budget, Quest, Accor Hotels Access to our Employee Assistance Program Responsibilities: Provide HR business partnering support to our Digital Intelligence business leaders in ANZ. Coach people leaders to hire, inspire, develop, and retain the talented employees that create customer success. Work within a collaborative HR team in the region and globally to deliver results related to Compensation, Workforce Planning, Learning & Talent Development. Meet regularly & proactively with managers to provide HR guidance on change management, compensation, retention, engagement, talent assessments, performance development as well as other Digital specific programs. Advise people leaders on all areas of HR including providing consistent, transparent application of policies and practices; own investigations when needed. Drive, influence and shape an awesome culture which includes but not limited to: Coach people leaders to ensure team priorities are laser focused, on-strategy, & drive customer success Drive employee development: coach people leaders to create meaningful, personalized development plans. Partner with Operational leaders to execute business-specific strategies. Work in close alignment with the Regional Talent manager to ensure mapping of talent, succession planning, local and global mobility of employees and Talent reviews. This position is also responsible for implementing all TM initiatives in businesses within its scope. Deployment of continuous improvement initiatives, related to HR system and processes, including the workflow integration, communication and implementation in the region. Align with the Global and Regional HR to ensure the successful and systematic implementation of HR related projects, ensure appropriate communication, leadership review and approval. Conduct Market and competitor analysis and benchmark best practices that can be implemented in Wabtec ANZ & SEA Education and Qualification Recognized degree qualified in a relevant discipline (Human Resources, Economics or Business) preferred. At least 10+ years HR experience. Experience in interpreting Australian employment law, WH&S; and other government legislation. Strategic business knowledge and understanding. High level ability to influence, communicate, consult, and negotiate with staff at all levels, and with external agencies, service providers and customers. Ability to maintain confidentiality and privacy and to exercise tact and discretion. Ability to interpret and advise on awards, legislation and regulations. Intermediate level computing skills including Microsoft office suite; Knowledge of HRIS systems (Workday preferred); and Experience in Manufacturing/Construction/Rail/ Engineering industry (preferred). We are a 2023 Circle Back Initiative Employer – we commit to respond to every applicant. Wabtec Corporation is committed to taking on the world’s toughest challenges. In order to fulfill that commitment we rely on a culture of leadership, diversity and inclusiveness. We aim to employ the world’s brightest minds to help us create a limitless source of ideas and opportunities. We believe in hiring talented people of varied backgrounds, experiences and styles…people like you! Wabtec Corporation is committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or expression, or protected Veteran status. If you have a disability or special need that requires accommodation, please let us know.Show moreReport"
Digital Resources Australia,BUSINESS AND SYSTEMS ANALYST,Northbridge,"$100,000",Unknown,--,Company - Public,--,--,Unknown / Non-Applicable,"In the fast-paced world of data, systems, and technology, harnessing the power of systems and processes will propel an organisation towards its full potential.  Are you excited about identifying an organisation's process and information needs? Do you have experience in project management and analysing business procedures? If so, you might be a business analyst at heart, and you would feel at home in various environments, such as scientific and technical services, public administration and safety, financial and insurance services, mining and resources, and manufacturing and product development. We understand that job hunting can be overwhelming, but we're here to make it easier. With our extensive knowledge of what employers are looking for in Business / System Analyst jobs, we can help showcase your skills in the best possible light. Remember that some organisations work exclusively with recruiters because they need more time to post job adverts, review CVs, and schedule interviews. As a result, we often have access to opportunities that the broader market needs to be aware of, which can be an advantage for you.Show moreReport"
Mills Resources4.3 ★,Senior Business Analyst,West Perth,"$160,000",Unknown,--,Company - Private,--,--,Unknown / Non-Applicable,"Permanent full-time West Perth based role circa $200-220k pkg Responsibility of coordinating key inputs into the yearly budgets Newly created role reporting to FP&A Manager and Lead Financial Advisor   The Client Our client is a leading mining business with head office based in West Perth looking for a Senior Business Analyst supporting the FP&A Manager. WFH 1 day per week is on offer, the company has ongoing, long-term contracts and projects in place and are fast becoming a leader in the space.  The Role Reporting to the Manager, Corporate and Reporting, the primary responsibility of the Senior Business Analyst role within the FP&A team is to support the group & corporate function through planning and performance monitoring, with the primarily responsibility of coordinating key inputs into the yearly budgets and quarterly forecasts across the group, to deliver actionable insights and analysis that enable the business to manage key operational and financial risks and deliver the business plan. As the custodian of the corporate model, this role will be the key integration point for operational and corporate inputs and drive improvements across key value driver inputs and end to end flow of information through the budgeting/forecasting process.  Core duties and responsibilities of this role Lead the development of and standardisation of financial input to the yearly budget and quarterly forecast process including performance against Key Performance Indicators and benchmarks. As the custodian of the corporate model, you will be expected to have strong modelling skills and drive improvements in the end-to-end budgeting/forecasting process. Good understanding of key value drivers and flow of information through the value chain Support consolidation of key forecasting inputs e.g. Diesel, FX, changes to key contract inputs Assist in the building of a best-in-class FP&A function including reporting, systems, processes, and procedures. Champion and drive process improvement initiatives to improve process efficiency and ensure standardisation. Support analysis of monthly and quarterly financial and operational results delivering meaningful performance metrics in which stakeholders can make informed decisions to drive business improvement. Perform commercial evaluation and analysis to help make informed recommendations on key decisions as required. ABOUT YOU: Tertiary qualified professional in a business/finance related field, with proven commercial acumen. Strong financial modelling experience and analytical skills. Proficient in data analysis and interpretation and PowerPoint skills Creates a culture of continuous improvement, accountability, and delivery of value-add results. Enthusiastic, confident self-starter with strong collaboration skills. Strong business awareness, commercial mind-set. Big 4, consulting background preferred. Excellent communication skills and strong interpersonal skills Qualified CPA/CIMA/CA Mining experience Proficient in BI software and tools This is an outstanding opportunity in a leading, growing WA success story! Be a part of the journey, please contact Ross Stephens on 0447346883 for a confidential discussion about this role!Show moreReport"
Peoplebank4.0 ★,Business Analyst,Perth,"$92,311",51 to 200 Employees,1990,Company - Private,HR Consulting,Human Resources & Staffing,$500 million to $1 billion (USD),"Location: Perth  Job Type: Contract  Posted: about 2 months ago  Contact: Priyanka Shah  Discipline: General IT  Reference: 258122  Business Analyst 6 months contract with possible extension. Collaborative team environment improving education outcomes. Exposure to working with Data Projects Our client is looking for a Business Analyst with demonstrated experience in business analysis and data analysis.  Responsibilities: Engage with business owners and relevant stakeholders to gain an understanding of their business problems and needs. Through a process of exploration and investigation identify and determine business objectives and future state requirements in consultation with the relevant business stakeholders. Prepare detailed business rules and requirements documentation, ensuring the requirements map the real business needs and that they are validated and approved by all relevant stakeholders. Facilitate design sessions with relevant specialists (e.g., IT developers) to define appropriate technical solutions. Develop plans for the implementation of new functionality, highlighting milestones, tasks and required resources. Assist in the delivery of process change management to ensure users are informed with respect to the implementation and use of new or enhanced systems and procedures. Skills: Demonstrated analytical and diagnostic skills as well as accuracy and attention to detail. Well-developed verbal and written communication skills with the ability to translate complex data into reports that can be understood by a variety of audiences. Proven ability to organise time and work activities according to priorities and to meet deadlines. Demonstrated ability to work both independently and collaboratively as part of a team. How to Apply  If you are interested and possess the right experience, please apply now via the link below.  Contact: Priyanka Shah - (08) 9423 1405 - (Job reference: 258122)   Diversity and inclusion are strongly supported at Peoplebank. People of all nationalities, gender identities, and cultural backgrounds, including Aboriginal and Torres Strait Islander Peoples, are encouraged to apply.Show moreReport"
Pyramid Global Technologies5.0 ★,Data Analyst Lead,Perth,"$93,808",201 to 500 Employees,--,Company - Private,--,--,Unknown / Non-Applicable,"About the job Data Analyst Lead An Analytics Platform Lead is required to lead a team of highly motivated and capable Data Science Operations specialists to advance the platform and processes used to develop, deploy, monitor, track performance and quality, update/maintain Data Science existing and new analytics and data science models. Working with infrastructure platform team, focus is on advancing automation, testing, quality control, observability and proactive of the Data Science portfolio.  Required Technical Skill Set: Python/R/SQL, shell scripting, GitHub (version control), Teamcity or other (CI/CD tools), monitoring tools such as Datadog, awareness of cloud computing environments (AWS). Required Ability to work as part of a distributed and multidisciplinary team and develop and maintain relationships with internal and external stakeholders. Required Assist in the management of sprints and product backlog in an Agile environment. Required Focus of team is automation, reliability and quality of service for Data Science products.  Desirable Application of advanced analytics, machine learning, artificial intelligence, and/or optimization algorithms. Understanding of data science fundamentals, methods and techniques. Desirable Comfortable with analytics and data science project life cycle: scoping, building, testing, implementation, maintenance, tracking and quality assessment of analytics and models.""Show moreReport"
WesTrac3.6 ★,Senior System Process Analyst,Guildford,"$104,177",1001 to 5000 Employees,2004,Unknown,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,"Posted Date: 11 Nov 2023 Location: Guildford PDC, WA, AU WesTrac is an equipment solutions company and one of the world's leading Caterpillar Dealerships with a rich history of supporting thousands of customers across the mining and construction industries in Australia. At WesTrac our primary focus is our people. We know that our success is the result of more than 4,000 talented people working together to achieve amazing outcomes.  Reporting to the Inventory, Data and Reporting Supervisor, the Senior System Process Analyst is primarily responsible for designing, developing, and implementing software solutions that align with Sales Execution's goals.  The role aims to enhance the speed, flexibility, and accuracy of Sales Support processes by analysing and researching best practices in collaboration with IT, as well as focusing on improving system functionality to meet business requirements.  The successful individual will also provide analytical expertise by analysing data and generating reports to optimise Sales Support processes, including quoting, contract review, invoicing, and machine ordering. They also oversee Sales Execution's Data Strategy, aiming to maintain and ensure the accuracy of data quality. Additionally, the role involves delivering data to the business in a meaningful and logical manner to support informed decision-making.  Location: South Guildford, WA Roster: Monday – Friday, 8.5 hour days  To be successful the following is required: Tertiary level qualification (Bachelor’s degree in Industrial Engineering, Business, Accounting, Data Analytics or equivalent); OR significant industry experience in a similar role Proficiency in Business Process Management (e.g., Six Sigma), Project Management, and Compliance Demonstrated ability and intermediate knowledge of Microsoft Power Apps. Ability to develop new and troubleshoot issues for existing Power Apps will be an advantage Advanced proficiency with business intelligence/analytics tools (e.g., Power BI) and database management (e.g., Sharepoint) Accomplished in process mapping, including data flow Competence in visualisation reporting and performance metrics Ability to create training materials and provide technical support Exceptional attention to detail and the ability to analyse reports with commercial acumen Inherent curiosity for enhancing operational efficiency and a track record of successful change initiatives Excellent communication skills, including the ability to consult, negotiate, build relationships, and collaborate across departments Adept at working both independently and as part of a team Proficiency in presenting analytics and insights that drive business outcomes and change  What we offer: Opportunity to get a $3,000 referral bonus as part of our Recommend and Spend program Job security with a consistent pipeline of work Unrivalled training and development via The WesTrac Institute Free and secure onsite parking Fantastic team environment and inclusive work culture Made for More Rewards program with discounts at retailers like Woolworths, Caltex, Apple, Crown, Qantas and many more Paid parental leave, discounted health insurance, income protection insurance, and salary sacrifice options  Relocation and Visa sponsorship assistance for candidates on the skilled occupation list may be available to candidates in Australia and Overseas, dependant on the role.  WesTrac Pty Ltd is committed to achieving a diverse and engaged workforce. We are an equal opportunity employer and encourage applications from female, Aboriginal and Torres Strait Island candidates.  WesTrac is an endorsed employer for women via WORK180 - who have reviewed our policies, processes, and initiatives to certify that we are an organisation that supports diversity, inclusion and equality.  Job # 972Show moreReport"
HAYS3.6 ★,Data Integration Analyst,Perth,,5001 to 10000 Employees,1968,Company - Private,HR Consulting,Human Resources & Staffing,$2 to $5 billion (USD),"6 months extendable contract with a renowned education institute for a Data Integration specialist Your new company Hays are currently working with a tertiary education institute doing a new ERP implementation project. Your new role As part of an exciting new opportunity, you will be a part of an enterprise-wide CRM platform implementation. You will be working closely with the Architecture and IT development teams to: Document data model Produce data mappings develop data integration contracts Perform dataset profiling What you'll need to succeed Core position requirements: Experience with data modelling tools & techniques Knowledge of Integration platforms and Middleware expertise Familiarity with ERP such as PeopleSoft or CRM What you'll get in return Work with a supportive and collaborative team that values diversity and hard work Healthy work-life balance Competitive rates What you need to do now If you're interested in this role, click 'apply now' or forward an up-to-date copy of your CV to Lakita.Tarachandani@hays.com.au. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career. #2825263Show moreReport"
KordaMentha3.7 ★,Data Analytics Manager,Perth,"$132,449",201 to 500 Employees,2002,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,"Job Location Perth   Division Forensic   Description  About us - KordaMentha Forensic  KordaMentha is an advisory and investment firm helping clients to grow, protect and recover value. With an expansive team of 400 specialists across the Asia-Pacific region, our diversity is our strength. Our Forensic division is at the pinnacle of uncovering, analysing, and clarifying facts in disputes, investigations, and other sensitive matters. We pride ourselves on being home to one of the most robust teams of forensic investigators, forensic accountants, and forensic technology and e-discovery experts in the Asia-Pacific region. Notably, we are frequently sought after to provide expert testimony in high-profile disputes and investigations.  Our four areas of specialisation are Investigation, Forensic Technology (Computer Forensic and Data Analytics), Forensic Accounting and Dispute Analysis with clients ranging from blue chip corporates to law firms and government agencies.  At KordaMentha, we offer a dynamic, team-oriented, and flexible work environment, providing ongoing learning opportunities, competitive remuneration packages, and the chance to collaborate with and learn from the best in the industry.  We believe in applying a different mindset at the core of everything we do, fuelled by the diversity of our team members' experiences and backgrounds.  Your Opportunity  In response to sustained growth, we seek a highly experienced Data Manager/Specialist to join our Forensic team in Perth. Here, you'll take on a pivotal role, managing and working on high-impact engagements that demand complex data analysis. This includes consulting, investigations, legal disputes, and corporate recovery.  Hands-on involvement is a key part of your journey, as you delve into the analysis and reporting of extensive data sets from diverse sources, including financial and operational systems. In addition to your analytical expertise, you'll contribute to quality assurance reviews, undertake project risk assessments, and engage daily with clients daily. As Manager, you'll play a crucial role in developing your team's skills and expanding the firm's market presence  About you  The ideal candidate for this unique opportunity will bring:  2+ years in either professional services or the corporate sector Tertiary qualifications in Data Analytics, Computer Science, Accounting, or Information Technology. Proficiency in data analysis and problem-solving, with the ability to interpret findings and identify key data insights. Experience with and the ability to administer relational databases, including MSSQL. Proficiency in data analysis and visualization environments/technologies such as SQL/T-SQL scripting, Tableau, Power BI, Python, and R. Additional expertise in tools like SAS, Alteryx, SQL SSRS packages, and SSIS will be advantageous. Broad database knowledge and a working understanding of database construction/schemas. Proficiency in programming, scripting, and familiarity with web languages and frameworks. A commitment to continuous learning from experienced professionals, and a passion for providing coaching and learning opportunities for team members. Dedication to business development activities, including preparing and delivering presentations, technical papers, and ultimately developing your own areas of specialisation and professional contacts. A passion for tackling challenges and exceptional communication and negotiation skills, with a drive to deliver the highest standards of client service.Show moreReport"
AFL Recruitment,Technical Analyst -Legal Technology/Ediscovery (Law Firm),Perth,"$102,500",Unknown,--,Company - Private,--,--,Unknown / Non-Applicable,"Technical (Data) Analyst- Legal Technology/Ediscovery(Law Firm)  **YOUR better future....NOW** LAW+TECH. Leading-edge 'tech visionary' pioneering firm. A+ mentors/training. Visible career path-UP. Life friendly+Work Flexibility. $75,000-$130,000+ Benefits. PERTH. YOUR NEW EMPLOYER Our client is a premier multi-award winning international law firm at the cutting edge of innovation+ technology-a proven innovation leader. It is the Employer of Choice for industry -leading top legal + legal tech professionals Australia+world-wide. YOUR NEW ROLE/CAREER As a key member of this winning legal technology team, being led+mentored by industry-leading expert senior legal technologists, you will love the challenge +rewards of providing technical solutions and cost effective legal technology services to both internal lawyers and external clients in respect of litigation and corporate matters. In particular, you will be: Electronically processing data (to support ediscovery/legal reviews); Administering, maintaining, updating electronic/hardcopy document management workflows /Ringtail database to ensure document integrity and security; Trouble-shoot complex, problematic data; Consulting/advising both clients and Partners on technical issues related to database, electronic discovery, virtual data room, document review and document management; Project managing from A to Z [scoping/planning/costing/scheduling/risk assessment+ implementation]+ project delivering on time. Contribute+share ideas for new strategic legal tech initiatives; Act as a technical coach/mentor to lawyers/clients.  WHAT’S IN IT FOR YOU? Be part of a STAND-OUT international 'futuristic' law firm with an enviable reputation; Unrivalled mentorship/training/development+ opportunity to work alongside top calibre industry leading legal technologists; Technically stimulating+ engaging full-spectrum role within a vibrant, open and supportive team environment; Enviable career advancement opportunities long-term; Life-friendly practices+ Lots of staff benefits (gym,discounts,social/sporting/community activities etc). Future-proof your career-continually evolving +expanding niche.  WHO YOU ARE We are interested in hearing from you if you: have an Information Technology/Computer Science degree/diploma and/or Law OR similar qualifications relating to legal information management or legal technology; have 2+ years experience in information management/information technology gained in a law firm/accounting firm OR legal technology/litigation services provider; have proven experience using data processing tools eg EDT, Nuix Workstation/similar; have strong knowledge of web technology, databases (preferably MS Access, Excel, SQL Server, HTML, XML, PowerPoint and MS Project) , windows, legal processes and document management; are deadline driven with high attention to detail +time prioritisation skills; have outstanding communication+ people skills.  REFERENCE: MARIA YUN (0403322119)Show moreReport"
Peoplebank4.0 ★,ICT Risk and Compliance Analyst,Osborne Park,"$75,242",51 to 200 Employees,1990,Company - Private,HR Consulting,Human Resources & Staffing,$500 million to $1 billion (USD),"Location: Osborne Park  Job Type: Contract  Posted: 2 days ago  Contact: Irene Yam  Discipline: General IT  Reference: 259078  ICT Risk and Compliance Analyst Work on an enterprise level Government project Located 10 mins from Perth CBD Initial 6 months contract About the company: Our client is a prominent regulatory body overseeing economic and financial matters, ensuring fiscal responsibility, and shaping monetary policies on a national scale. The role:  The role entails performing ICT risk assessments for new technology projects, processes, and third-party services, developing and maintaining ICT security and risk policies, standards, and processes, while also coordinating audits and promoting risk awareness within the organization. Responsibilities: Perform ICT risk assessments for new technology projects, processes, and third-party services used by the Department. Develop and promote ICT security and risk awareness for the staff of the Department. Develop, maintain, and update ICT risk and security policies, standards, and processes. Maintain ICT risk register and undertake regular risk reporting to stakeholders. Coordinate external and internal audits. Key experience: Working knowledge of risk assessment and management frameworks, processes, and tools. Experience with the development of cybersecurity policies, standards, and processes. Knowledge of ISO 31000, ISO 27001/2, NIST Cyber Security Framework, WA Cyber Security Policy, and ASD Essential 8. Knowledge of cloud-based technology solutions, such as Microsoft Azure, Office 365, and Power BI reporting (advantageous). How to apply: If you are interested and possess the right experience, please apply now via the link to be considered. Contact: Irene Yam - (08) 9423 1416 - (Job reference: 259078) Diversity and inclusion are strongly supported at Peoplebank. People of all nationalities, gender identities, and cultural backgrounds, including Aboriginal and Torres Strait Islander Peoples, are encouraged to apply.Show moreReport"
Pyramid Global Technologies5.0 ★,"Business Analyst -Business Analyst ,Utilities Domain -2 positions",Western Australia,,201 to 500 Employees,--,Company - Private,--,--,Unknown / Non-Applicable,"About the job Business Analyst -Business Analyst ,Utilities Domain -2 positions Role Business Analyst  Required Technical Skill ﻿Set Effective stakeholder engagement Business analysts are likely to deal with stakeholders at all levels of an organisation right up to the CEO Critical thinking The ability to understand and analyze problems and find solutions Problem solving The ability to think creatively and work collaboratively with teams to solve business challenges Decision making The ability to make decisions around things such as requirement prioritisation, scope, assessing viability of solutions etc Good listener & communicator Requirement gathering is a key part of the role so the ability to ask the right questions and correctly understand the information received is essential Documentation and writing skills Business analysts will find themselves creating documents such as use cases and business requirement documents Confident presenter The ability to present findings and recommendations to senior leaders and to manage stakeholder meetings No of Requirements 01 Desired Experience Range 10+ Yrs Location of Requirement Onsite – Perth Australia Or Offshore - India Desired Competencies (Technical/Behavioral Competency) Must-Have  Works closely with the Business team to understand business process  Excellent business writing and communication skills, including the ability to develop and deliver clear documents and concise presentations.  Ability to set and meet self-imposed deadlines and conclude assignments with minimal external prompting. Must be able to work effectively in a highly dynamic team environment and assist all groups as needed  Proficiency in standard office software applications including MS Word, Good-to-Have  Functional Understanding of the Power Transmission and Distribution  Customer interactions and working in multi-vendor environment.  Excellent written and oral communication skills. Ability to write procedures, guidelines and O&M documentation SN Responsibility of / Expectations from the Role 1 Gathering, validating and documenting business requirements. 2 Analysing commercial data such as budgets, sales results and forecasts 3 Modelling business processes and identifying opportunities for process improvements. 4 Identifying issues, risks and benefits of existing and proposed solutions and outlining business impacts. 5 Creating functional specifications for solutions. 6 Estimating costs and identifying business savings. 7 Simplifying information and deciphering technical jargon so it is easily understood by the whole team. 8 Implementing and testing of solutions. 9 Supporting business transition and helping to establish change.Show moreReport"
Capricorn4.5 ★,Business Analyst,Perth,"$102,616",201 to 500 Employees,--,Contract,--,--,Unknown / Non-Applicable,"A great place to work When you join Capricorn, you become a part of something bigger than a typical company, because as a co-operative we exist to improve the lives of our Members by supporting them in building stronger businesses – not the other way around. We are purpose-led and are committed to empowering our community to thrive. Our community includes our employees, and we know what is important to them, because we asked! And here's our commitments to you: Provide a diverse and inclusive workplace – because we know how important it is for everyone to be treated fairly and with respect. Give you flexibility – it's important to recognise we are all unique and need to create work life balance. Offer paid parental leave – that supports both parent's leave and their transition back to work. Create a fun environment – our social calendar is full up with a range of different virtual and face-to-face events to keep us connected. Work perks – that our employees actually use, such as a fantastic reward and recognition program, wellness program, additional leave purchase and so much more! The role and what we are looking for As a part of the Integration Platform, the Business Analyst is responsible for supporting the review and development of new and existing business processes, through the elicitation and documentation of business requirements, design validation and the implementation of solutions, in order to increase and improve organisational efficiency and productivity. Key Accountabilities Collaborate and work closely with the business stakeholders, technology platforms and vendors to identify and undertake analysis for business requirements necessary for integration Conduct detailed analysis of existing business processes, systems, and data to identify integration opportunities, improvements and optimisation Understand how the technology interfaces with the functional areas within the organisation Conduct stakeholder and SME workshops to elicit business requirements Create detailed documentation of requirements, user stories, use cases, process flows, and functional specifications Act as a liaison between business stakeholders and development teams, translating business needs into technical solutions that leverage Application Programming interfaces (APIs) Develop and review business and functional requirements and draft specifications, including conducting gap analysis for the development and enhancement of business systems and processes Assist stakeholders and Project Managers to develop business cases, RFP processes, and vendor management (if necessary) for key business initiatives Assist in the design of, and re-engineer, business solutions that meet business needs and align to the strategic direction Assess and validate architectural designs so they meet the business requirements and the database relationship model Assist Architects in formulating the technical design for business requirements Write intermediate level SQL scripts to extract and manipulate data within application system databases when necessary Work closely with Integration developers and test analyst to identify coding bugs and defects, along with validating resolution. Develop and deliver reports, proposals, requirements documentation and presentations Undertake reporting, logging system requests, email communications to provide reporting status to the business with insights into system performance and key performance indicators Identify and mitigate risks associated with the projects and business processes. Assist or provide inputs for the business/training team in the development of training manuals and end user procedures during UAT design and review Capabilities required High level of IT literacy in and a thorough understanding of IT systems and underlying technical architecture Demonstrated knowledge of business analysis techniques, waterfall and agile project or development methodologies, change management techniques and process improvement methodologies Understanding of integration concepts, data flows, APIs, microservices, event messaging and systems architecture Advanced skills in Microsoft Office including Excel, Project, Visio and Word or other related processing packages Proficiency in business analysis tools, modelling with Business Process Model and Notation (BPMN) and methodologies Detailed knowledge of the software development lifecycle (SDLC) and business systems implementations across multiple software and hardware platforms. Strong understanding of customer journeys, epics and user stories working in Agile environment. Ability to multi-tasks on various initiatives and collaborate effectively with business and technology teams at all levels. Excellent written and oral communication skills with the ability to engage stakeholders at all levels Experience Minimum 3+ years of business analysis experience in a medium to large organisation with exposure to complex ERP, CRM, and Insurance type systems Qualifications A relevant tertiary qualification in a technology or business related discipline Foundation and Practitioner certifications in Agile Business Analysis Foundation level certification in PRINCE2, AGILE, MSP or a similar alternative e.g. PMI PMP (Advantageous but not essential) Who are we? Capricorn is a member-based financial services organisation which exists to improve the lives of over 25,000 Members across Australia and New Zealand by supporting them in building stronger automotive businesses. We provide products and services including trade credit, risk protection, equipment finance, trade events, travel services, fuel cards and more. Last financial year Member purchases exceeded $2.93 billion and Member returns exceeded $72.5 million. The next steps If you think you are the right person for this role and you believe in a Member first culture, then please apply now. Applications will be reviewed as they arrive, so it is better to apply sooner rather than later. If you need any assistance or adjustments to fully participate in the application process, please contact HR at 1800 327 437. For further information and detail on Capricorn, please visit our website at www.capricorn.coop/careers.Show moreReport"
Manvision Consulting4.3 ★,Consultant -Databricks data analyst,Perth,"$120,399",Unknown,--,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,"Databricks Data Analyst 3-6 years’ experience, Data Bricks Mandatory.Any of AWS, Azure, Python, Pyspark an advantageDatabricks, Datawarehouse, LakehouseDatabricks engineer – Consultant 3-5 yearsJob Type: Full-timeWork Location: In personShow moreReport"
